T_Y,Y_M,Country,Cases
106,2017-2,韓國(Korea),73789
106,2017-3,韓國(Korea),72580
106,2017-4,韓國(Korea),75268
106,2017-5,韓國(Korea),70512
106,2017-6,韓國(Korea),76659
106,2017-7,韓國(Korea),79080
106,2017-8,韓國(Korea),80131
106,2017-9,韓國(Korea),70211
106,2017-10,韓國(Korea),78031
97,2008-1,印度(India),1705
97,2008-2,印度(India),1909
97,2008-3,印度(India),1341
97,2008-4,印度(India),1212
97,2008-5,印度(India),850
97,2008-6,印度(India),774
97,2008-7,印度(India),1192
97,2008-8,印度(India),1154
97,2008-9,印度(India),1419
97,2008-10,印度(India),916
97,2008-11,印度(India),810
97,2008-12,印度(India),974
98,2009-1,印度(India),1184
98,2009-2,印度(India),1120
98,2009-3,印度(India),779
98,2009-4,印度(India),739
98,2009-5,印度(India),1170
98,2009-6,印度(India),816
98,2009-7,印度(India),1127
98,2009-8,印度(India),1068
98,2009-9,印度(India),906
98,2009-10,印度(India),871
98,2009-11,印度(India),562
98,2009-12,印度(India),919
99,2010-1,印度(India),633
99,2010-2,印度(India),465
99,2010-3,印度(India),396
99,2010-4,印度(India),560
99,2010-5,印度(India),107
99,2010-6,印度(India),127
99,2010-7,印度(India),972
99,2010-8,印度(India),1191
99,2010-9,印度(India),1731
99,2010-10,印度(India),1425
99,2010-11,印度(India),751
99,2010-12,印度(India),892
100,2011-1,印度(India),969
100,2011-2,印度(India),515
100,2011-3,印度(India),486
100,2011-4,印度(India),663
100,2011-5,印度(India),515
100,2011-6,印度(India),268
100,2011-7,印度(India),376
100,2011-8,印度(India),795
100,2011-9,印度(India),762
100,2011-10,印度(India),559
100,2011-11,印度(India),936
100,2011-12,印度(India),365
101,2012-1,印度(India),750
101,2012-2,印度(India),1365
101,2012-3,印度(India),904
101,2012-4,印度(India),320
101,2012-5,印度(India),58
101,2012-6,印度(India),101
101,2012-7,印度(India),48
101,2012-8,印度(India),42
101,2012-9,印度(India),35
101,2012-10,印度(India),11
101,2012-11,印度(India),1548
101,2012-12,印度(India),1366
102,2013-1,印度(India),1689
102,2013-2,印度(India),1726
102,2013-3,印度(India),1833
102,2013-4,印度(India),1469
102,2013-5,印度(India),1509
102,2013-6,印度(India),2048
102,2013-7,印度(India),2340
102,2013-8,印度(India),1600
102,2013-9,印度(India),1800
102,2013-10,印度(India),1776
102,2013-11,印度(India),1435
102,2013-12,印度(India),1430
103,2014-1,印度(India),1591
103,2014-2,印度(India),1581
103,2014-3,印度(India),1467
103,2014-4,印度(India),1478
103,2014-5,印度(India),1785
103,2014-6,印度(India),1711
103,2014-7,印度(India),1842
103,2014-8,印度(India),1603
103,2014-9,印度(India),2033
103,2014-10,印度(India),1453
103,2014-11,印度(India),1230
103,2014-12,印度(India),1099
104,2015-1,印度(India),1150
104,2015-2,印度(India),1469
104,2015-3,印度(India),1822
104,2015-4,印度(India),1211
104,2015-5,印度(India),1801
104,2015-6,印度(India),2000
104,2015-7,印度(India),1638
104,2015-8,印度(India),1606
104,2015-9,印度(India),2133
104,2015-10,印度(India),1954
104,2015-11,印度(India),1522
104,2015-12,印度(India),1760
105,2016-1,印度(India),1525
105,2016-2,印度(India),1984
105,2016-3,印度(India),1898
105,2016-4,印度(India),1327
105,2016-5,印度(India),1510
105,2016-6,印度(India),1462
105,2016-7,印度(India),2011
105,2016-8,印度(India),2151
105,2016-9,印度(India),2313
105,2016-10,印度(India),2033
105,2016-11,印度(India),2054
105,2016-12,印度(India),2131
106,2017-1,印度(India),2603
106,2017-2,印度(India),3329
106,2017-3,印度(India),2774
106,2017-4,印度(India),1766
106,2017-5,印度(India),1297
106,2017-6,印度(India),1168
106,2017-7,印度(India),2036
106,2017-8,印度(India),1975
106,2017-9,印度(India),2422
106,2017-10,印度(India),2265
97,2008-1,越南(Vietnam),22308
97,2008-2,越南(Vietnam),28883
97,2008-3,越南(Vietnam),25733
97,2008-4,越南(Vietnam),26861
97,2008-5,越南(Vietnam),28226
97,2008-6,越南(Vietnam),25107
97,2008-7,越南(Vietnam),26275
97,2008-8,越南(Vietnam),21563
97,2008-9,越南(Vietnam),19886
97,2008-10,越南(Vietnam),19975
97,2008-11,越南(Vietnam),19966
97,2008-12,越南(Vietnam),20480
98,2009-1,越南(Vietnam),24132
98,2009-2,越南(Vietnam),22003
98,2009-3,越南(Vietnam),22079
98,2009-4,越南(Vietnam),22118
98,2009-5,越南(Vietnam),20953
98,2009-6,越南(Vietnam),18795
98,2009-7,越南(Vietnam),26017
98,2009-8,越南(Vietnam),23563
98,2009-9,越南(Vietnam),17761
98,2009-10,越南(Vietnam),20800
98,2009-11,越南(Vietnam),21527
98,2009-12,越南(Vietnam),25071
99,2010-1,越南(Vietnam),24861
99,2010-2,越南(Vietnam),33086
99,2010-3,越南(Vietnam),26440
99,2010-4,越南(Vietnam),24277
99,2010-5,越南(Vietnam),25083
99,2010-6,越南(Vietnam),25192
99,2010-7,越南(Vietnam),32897
99,2010-8,越南(Vietnam),25259
99,2010-9,越南(Vietnam),23724
99,2010-10,越南(Vietnam),24025
99,2010-11,越南(Vietnam),23351
99,2010-12,越南(Vietnam),25792
100,2011-1,越南(Vietnam),25904
100,2011-2,越南(Vietnam),29347
100,2011-3,越南(Vietnam),23816
100,2011-4,越南(Vietnam),26635
100,2011-5,越南(Vietnam),25577
100,2011-6,越南(Vietnam),25655
100,2011-7,越南(Vietnam),35950
100,2011-8,越南(Vietnam),24639
100,2011-9,越南(Vietnam),25539
100,2011-10,越南(Vietnam),25452
100,2011-11,越南(Vietnam),25666
100,2011-12,越南(Vietnam),24407
101,2012-1,越南(Vietnam),37478
101,2012-2,越南(Vietnam),27787
101,2012-3,越南(Vietnam),26232
101,2012-4,越南(Vietnam),30294
101,2012-5,越南(Vietnam),30057
101,2012-6,越南(Vietnam),27243
101,2012-7,越南(Vietnam),36362
101,2012-8,越南(Vietnam),26120
101,2012-9,越南(Vietnam),23935
101,2012-10,越南(Vietnam),27979
101,2012-11,越南(Vietnam),23697
101,2012-12,越南(Vietnam),24327
102,2013-1,越南(Vietnam),23234
102,2013-2,越南(Vietnam),39702
102,2013-3,越南(Vietnam),25335
102,2013-4,越南(Vietnam),27676
102,2013-5,越南(Vietnam),28182
102,2013-6,越南(Vietnam),33448
102,2013-7,越南(Vietnam),40185
102,2013-8,越南(Vietnam),31184
102,2013-9,越南(Vietnam),29137
102,2013-10,越南(Vietnam),27980
102,2013-11,越南(Vietnam),27676
102,2013-12,越南(Vietnam),28218
103,2014-1,越南(Vietnam),33283
103,2014-2,越南(Vietnam),33347
103,2014-3,越南(Vietnam),27741
103,2014-4,越南(Vietnam),30076
103,2014-5,越南(Vietnam),26930
103,2014-6,越南(Vietnam),27019
103,2014-7,越南(Vietnam),31588
103,2014-8,越南(Vietnam),25059
103,2014-9,越南(Vietnam),23425
103,2014-10,越南(Vietnam),26877
103,2014-11,越南(Vietnam),23810
103,2014-12,越南(Vietnam),29952
104,2015-1,越南(Vietnam),28241
104,2015-2,越南(Vietnam),39976
104,2015-3,越南(Vietnam),31245
104,2015-4,越南(Vietnam),32111
104,2015-5,越南(Vietnam),33166
104,2015-6,越南(Vietnam),33506
104,2015-7,越南(Vietnam),44931
104,2015-8,越南(Vietnam),34010
104,2015-9,越南(Vietnam),31047
104,2015-10,越南(Vietnam),33694
104,2015-11,越南(Vietnam),33078
104,2015-12,越南(Vietnam),34008
105,2016-1,越南(Vietnam),34628
105,2016-2,越南(Vietnam),45423
105,2016-3,越南(Vietnam),35528
105,2016-4,越南(Vietnam),37059
105,2016-5,越南(Vietnam),35776
105,2016-6,越南(Vietnam),37861
105,2016-7,越南(Vietnam),51465
105,2016-8,越南(Vietnam),36267
105,2016-9,越南(Vietnam),37351
105,2016-10,越南(Vietnam),36859
105,2016-11,越南(Vietnam),37400
105,2016-12,越南(Vietnam),40327
106,2017-1,越南(Vietnam),49468
106,2017-2,越南(Vietnam),47962
106,2017-3,越南(Vietnam),42574
106,2017-4,越南(Vietnam),45527
106,2017-5,越南(Vietnam),44978
106,2017-6,越南(Vietnam),43351
106,2017-7,越南(Vietnam),56581
106,2017-8,越南(Vietnam),47936
106,2017-9,越南(Vietnam),41125
106,2017-10,越南(Vietnam),49707
97,2008-1,泰國(Thailand),26653
97,2008-2,泰國(Thailand),32886
97,2008-3,泰國(Thailand),31086
97,2008-4,泰國(Thailand),33977
97,2008-5,泰國(Thailand),33896
97,2008-6,泰國(Thailand),33497
97,2008-7,泰國(Thailand),37572
97,2008-8,泰國(Thailand),32195
97,2008-9,泰國(Thailand),25035
97,2008-10,泰國(Thailand),20084
97,2008-11,泰國(Thailand),15874
97,2008-12,泰國(Thailand),10242
98,2009-1,泰國(Thailand),21385
98,2009-2,泰國(Thailand),14545
98,2009-3,泰國(Thailand),20219
98,2009-4,泰國(Thailand),22082
98,2009-5,泰國(Thailand),21558
98,2009-6,泰國(Thailand),17514
98,2009-7,泰國(Thailand),21334
98,2009-8,泰國(Thailand),27902
98,2009-9,泰國(Thailand),19527
98,2009-10,泰國(Thailand),22602
98,2009-11,泰國(Thailand),24616
98,2009-12,泰國(Thailand),25165
99,2010-1,泰國(Thailand),30207
99,2010-2,泰國(Thailand),36083
99,2010-3,泰國(Thailand),28077
99,2010-4,泰國(Thailand),17190
99,2010-5,泰國(Thailand),11704
99,2010-6,泰國(Thailand),16231
99,2010-7,泰國(Thailand),33198
99,2010-8,泰國(Thailand),33400
99,2010-9,泰國(Thailand),42919
99,2010-10,泰國(Thailand),36933
99,2010-11,泰國(Thailand),31542
99,2010-12,泰國(Thailand),32590
100,2011-1,泰國(Thailand),39009
100,2011-2,泰國(Thailand),31637
100,2011-3,泰國(Thailand),31070
100,2011-4,泰國(Thailand),32118
100,2011-5,泰國(Thailand),39625
100,2011-6,泰國(Thailand),43527
100,2011-7,泰國(Thailand),45310
100,2011-8,泰國(Thailand),37507
100,2011-9,泰國(Thailand),36215
100,2011-10,泰國(Thailand),24062
100,2011-11,泰國(Thailand),10533
100,2011-12,泰國(Thailand),12022
101,2012-1,泰國(Thailand),19794
101,2012-2,泰國(Thailand),18283
101,2012-3,泰國(Thailand),20340
101,2012-4,泰國(Thailand),20932
101,2012-5,泰國(Thailand),25542
101,2012-6,泰國(Thailand),28293
101,2012-7,泰國(Thailand),28570
101,2012-8,泰國(Thailand),26259
101,2012-9,泰國(Thailand),28242
101,2012-10,泰國(Thailand),28707
101,2012-11,泰國(Thailand),31289
101,2012-12,泰國(Thailand),30495
102,2013-1,泰國(Thailand),31174
102,2013-2,泰國(Thailand),43975
102,2013-3,泰國(Thailand),39654
102,2013-4,泰國(Thailand),43508
102,2013-5,泰國(Thailand),42960
102,2013-6,泰國(Thailand),55103
102,2013-7,泰國(Thailand),46235
102,2013-8,泰國(Thailand),46351
102,2013-9,泰國(Thailand),48465
102,2013-10,泰國(Thailand),43406
102,2013-11,泰國(Thailand),36044
102,2013-12,泰國(Thailand),30741
103,2014-1,泰國(Thailand),30667
103,2014-2,泰國(Thailand),25924
103,2014-3,泰國(Thailand),26668
103,2014-4,泰國(Thailand),32202
103,2014-5,泰國(Thailand),34603
103,2014-6,泰國(Thailand),37598
103,2014-7,泰國(Thailand),34967
103,2014-8,泰國(Thailand),38840
103,2014-9,泰國(Thailand),42053
103,2014-10,泰國(Thailand),39632
103,2014-11,泰國(Thailand),34094
103,2014-12,泰國(Thailand),41885
104,2015-1,泰國(Thailand),47129
104,2015-2,泰國(Thailand),51863
104,2015-3,泰國(Thailand),53355
104,2015-4,泰國(Thailand),51242
104,2015-5,泰國(Thailand),53677
104,2015-6,泰國(Thailand),64864
104,2015-7,泰國(Thailand),65038
104,2015-8,泰國(Thailand),51243
104,2015-9,泰國(Thailand),43969
104,2015-10,泰國(Thailand),40896
104,2015-11,泰國(Thailand),38467
104,2015-12,泰國(Thailand),37780
105,2016-1,泰國(Thailand),43681
105,2016-2,泰國(Thailand),53164
105,2016-3,泰國(Thailand),44816
105,2016-4,泰國(Thailand),44058
105,2016-5,泰國(Thailand),43192
105,2016-6,泰國(Thailand),56212
105,2016-7,泰國(Thailand),51037
105,2016-8,泰國(Thailand),48673
105,2016-9,泰國(Thailand),47586
105,2016-10,泰國(Thailand),34905
105,2016-11,泰國(Thailand),31481
105,2016-12,泰國(Thailand),33982
106,2017-1,泰國(Thailand),40361
106,2017-2,泰國(Thailand),44692
106,2017-3,泰國(Thailand),42582
106,2017-4,泰國(Thailand),40780
106,2017-5,泰國(Thailand),47416
106,2017-6,泰國(Thailand),51129
106,2017-7,泰國(Thailand),52442
106,2017-8,泰國(Thailand),51157
106,2017-9,泰國(Thailand),44038
106,2017-10,泰國(Thailand),47854
97,2008-1,馬來西亞(Malaysia),13570
97,2008-2,馬來西亞(Malaysia),16044
97,2008-3,馬來西亞(Malaysia),12951
97,2008-4,馬來西亞(Malaysia),12674
97,2008-5,馬來西亞(Malaysia),13087
97,2008-6,馬來西亞(Malaysia),16055
97,2008-7,馬來西亞(Malaysia),17081
97,2008-8,馬來西亞(Malaysia),16624
97,2008-9,馬來西亞(Malaysia),11200
97,2008-10,馬來西亞(Malaysia),10532
97,2008-11,馬來西亞(Malaysia),8766
97,2008-12,馬來西亞(Malaysia),9066
98,2009-1,馬來西亞(Malaysia),14033
98,2009-2,馬來西亞(Malaysia),9251
98,2009-3,馬來西亞(Malaysia),9760
98,2009-4,馬來西亞(Malaysia),10421
98,2009-5,馬來西亞(Malaysia),11674
98,2009-6,馬來西亞(Malaysia),12101
98,2009-7,馬來西亞(Malaysia),20322
98,2009-8,馬來西亞(Malaysia),21299
98,2009-9,馬來西亞(Malaysia),11134
98,2009-10,馬來西亞(Malaysia),12349
98,2009-11,馬來西亞(Malaysia),10633
98,2009-12,馬來西亞(Malaysia),10718
99,2010-1,馬來西亞(Malaysia),17641
99,2010-2,馬來西亞(Malaysia),19219
99,2010-3,馬來西亞(Malaysia),15283
99,2010-4,馬來西亞(Malaysia),15050
99,2010-5,馬來西亞(Malaysia),15991
99,2010-6,馬來西亞(Malaysia),18274
99,2010-7,馬來西亞(Malaysia),36044
99,2010-8,馬來西亞(Malaysia),21616
99,2010-9,馬來西亞(Malaysia),15372
99,2010-10,馬來西亞(Malaysia),13724
99,2010-11,馬來西亞(Malaysia),12795
99,2010-12,馬來西亞(Malaysia),11500
100,2011-1,馬來西亞(Malaysia),16958
100,2011-2,馬來西亞(Malaysia),16503
100,2011-3,馬來西亞(Malaysia),15729
100,2011-4,馬來西亞(Malaysia),16753
100,2011-5,馬來西亞(Malaysia),17090
100,2011-6,馬來西亞(Malaysia),19895
100,2011-7,馬來西亞(Malaysia),28833
100,2011-8,馬來西亞(Malaysia),21657
100,2011-9,馬來西亞(Malaysia),15980
100,2011-10,馬來西亞(Malaysia),14771
100,2011-11,馬來西亞(Malaysia),13938
100,2011-12,馬來西亞(Malaysia),11057
101,2012-1,馬來西亞(Malaysia),21111
101,2012-2,馬來西亞(Malaysia),15799
101,2012-3,馬來西亞(Malaysia),12641
101,2012-4,馬來西亞(Malaysia),12576
101,2012-5,馬來西亞(Malaysia),14543
101,2012-6,馬來西亞(Malaysia),16458
101,2012-7,馬來西亞(Malaysia),24899
101,2012-8,馬來西亞(Malaysia),19567
101,2012-9,馬來西亞(Malaysia),16325
101,2012-10,馬來西亞(Malaysia),14769
101,2012-11,馬來西亞(Malaysia),11865
101,2012-12,馬來西亞(Malaysia),12617
102,2013-1,馬來西亞(Malaysia),15385
102,2013-2,馬來西亞(Malaysia),22338
102,2013-3,馬來西亞(Malaysia),14404
102,2013-4,馬來西亞(Malaysia),15841
102,2013-5,馬來西亞(Malaysia),16178
102,2013-6,馬來西亞(Malaysia),23107
102,2013-7,馬來西亞(Malaysia),28428
102,2013-8,馬來西亞(Malaysia),23717
102,2013-9,馬來西亞(Malaysia),20911
102,2013-10,馬來西亞(Malaysia),17688
102,2013-11,馬來西亞(Malaysia),15664
102,2013-12,馬來西亞(Malaysia),13258
103,2014-1,馬來西亞(Malaysia),18659
103,2014-2,馬來西亞(Malaysia),18734
103,2014-3,馬來西亞(Malaysia),15207
103,2014-4,馬來西亞(Malaysia),13883
103,2014-5,馬來西亞(Malaysia),14478
103,2014-6,馬來西亞(Malaysia),17145
103,2014-7,馬來西亞(Malaysia),23399
103,2014-8,馬來西亞(Malaysia),21009
103,2014-9,馬來西亞(Malaysia),13822
103,2014-10,馬來西亞(Malaysia),16021
103,2014-11,馬來西亞(Malaysia),13884
103,2014-12,馬來西亞(Malaysia),12661
104,2015-1,馬來西亞(Malaysia),15457
104,2015-2,馬來西亞(Malaysia),19014
104,2015-3,馬來西亞(Malaysia),14421
104,2015-4,馬來西亞(Malaysia),14551
104,2015-5,馬來西亞(Malaysia),15814
104,2015-6,馬來西亞(Malaysia),18494
104,2015-7,馬來西亞(Malaysia),24913
104,2015-8,馬來西亞(Malaysia),22513
104,2015-9,馬來西亞(Malaysia),16282
104,2015-10,馬來西亞(Malaysia),16309
104,2015-11,馬來西亞(Malaysia),12703
104,2015-12,馬來西亞(Malaysia),11160
105,2016-1,馬來西亞(Malaysia),16877
105,2016-2,馬來西亞(Malaysia),20713
105,2016-3,馬來西亞(Malaysia),16175
105,2016-4,馬來西亞(Malaysia),18451
105,2016-5,馬來西亞(Malaysia),17878
105,2016-6,馬來西亞(Malaysia),21683
105,2016-7,馬來西亞(Malaysia),29871
105,2016-8,馬來西亞(Malaysia),27957
105,2016-9,馬來西亞(Malaysia),23134
105,2016-10,馬來西亞(Malaysia),18877
105,2016-11,馬來西亞(Malaysia),17299
105,2016-12,馬來西亞(Malaysia),16383
106,2017-1,馬來西亞(Malaysia),23153
106,2017-2,馬來西亞(Malaysia),24393
106,2017-3,馬來西亞(Malaysia),22056
106,2017-4,馬來西亞(Malaysia),21061
106,2017-5,馬來西亞(Malaysia),23888
106,2017-6,馬來西亞(Malaysia),22978
106,2017-7,馬來西亞(Malaysia),34797
106,2017-8,馬來西亞(Malaysia),30830
106,2017-9,馬來西亞(Malaysia),24861
106,2017-10,馬來西亞(Malaysia),29551
97,2008-1,新加坡(Singapore),16645
97,2008-2,新加坡(Singapore),17901
97,2008-3,新加坡(Singapore),12955
97,2008-4,新加坡(Singapore),12951
97,2008-5,新加坡(Singapore),12414
97,2008-6,新加坡(Singapore),13426
97,2008-7,新加坡(Singapore),19205
97,2008-8,新加坡(Singapore),15155
97,2008-9,新加坡(Singapore),12156
97,2008-10,新加坡(Singapore),12615
97,2008-11,新加坡(Singapore),11144
97,2008-12,新加坡(Singapore),10912
98,2009-1,新加坡(Singapore),16836
98,2009-2,新加坡(Singapore),11225
98,2009-3,新加坡(Singapore),10324
98,2009-4,新加坡(Singapore),10352
98,2009-5,新加坡(Singapore),10351
98,2009-6,新加坡(Singapore),11766
98,2009-7,新加坡(Singapore),16217
98,2009-8,新加坡(Singapore),15484
98,2009-9,新加坡(Singapore),9149
98,2009-10,新加坡(Singapore),9904
98,2009-11,新加坡(Singapore),7978
98,2009-12,新加坡(Singapore),7762
99,2010-1,新加坡(Singapore),13261
99,2010-2,新加坡(Singapore),17953
99,2010-3,新加坡(Singapore),13208
99,2010-4,新加坡(Singapore),13454
99,2010-5,新加坡(Singapore),12142
99,2010-6,新加坡(Singapore),11760
99,2010-7,新加坡(Singapore),19005
99,2010-8,新加坡(Singapore),16786
99,2010-9,新加坡(Singapore),13483
99,2010-10,新加坡(Singapore),13318
99,2010-11,新加坡(Singapore),11294
99,2010-12,新加坡(Singapore),10462
100,2011-1,新加坡(Singapore),17419
100,2011-2,新加坡(Singapore),16275
100,2011-3,新加坡(Singapore),12533
100,2011-4,新加坡(Singapore),15639
100,2011-5,新加坡(Singapore),16938
100,2011-6,新加坡(Singapore),18917
100,2011-7,新加坡(Singapore),27692
100,2011-8,新加坡(Singapore),22357
100,2011-9,新加坡(Singapore),17458
100,2011-10,新加坡(Singapore),16110
100,2011-11,新加坡(Singapore),13692
100,2011-12,新加坡(Singapore),12778
101,2012-1,新加坡(Singapore),26579
101,2012-2,新加坡(Singapore),22601
101,2012-3,新加坡(Singapore),16546
101,2012-4,新加坡(Singapore),18758
101,2012-5,新加坡(Singapore),16446
101,2012-6,新加坡(Singapore),18825
101,2012-7,新加坡(Singapore),28561
101,2012-8,新加坡(Singapore),22439
101,2012-9,新加坡(Singapore),17159
101,2012-10,新加坡(Singapore),17959
101,2012-11,新加坡(Singapore),17478
101,2012-12,新加坡(Singapore),18542
102,2013-1,新加坡(Singapore),28592
102,2013-2,新加坡(Singapore),34379
102,2013-3,新加坡(Singapore),20099
102,2013-4,新加坡(Singapore),22459
102,2013-5,新加坡(Singapore),20525
102,2013-6,新加坡(Singapore),26069
102,2013-7,新加坡(Singapore),36484
102,2013-8,新加坡(Singapore),30649
102,2013-9,新加坡(Singapore),24944
102,2013-10,新加坡(Singapore),20723
102,2013-11,新加坡(Singapore),17207
102,2013-12,新加坡(Singapore),15458
103,2014-1,新加坡(Singapore),27112
103,2014-2,新加坡(Singapore),27608
103,2014-3,新加坡(Singapore),19381
103,2014-4,新加坡(Singapore),22572
103,2014-5,新加坡(Singapore),21674
103,2014-6,新加坡(Singapore),21770
103,2014-7,新加坡(Singapore),34097
103,2014-8,新加坡(Singapore),29337
