T_Y,Y_M,Ch_Country,Country,Cases,YMD
100,2011-10,伊拉克,Iraq,0,2011-10-01
100,2011-11,伊拉克,Iraq,7,2011-11-01
100,2011-12,伊拉克,Iraq,0,2011-12-01
101,2012-1,伊拉克,Iraq,0,2012-01-01
101,2012-2,伊拉克,Iraq,6,2012-02-01
101,2012-3,伊拉克,Iraq,0,2012-03-01
101,2012-4,伊拉克,Iraq,2,2012-04-01
101,2012-5,伊拉克,Iraq,0,2012-05-01
101,2012-6,伊拉克,Iraq,0,2012-06-01
101,2012-7,伊拉克,Iraq,0,2012-07-01
101,2012-8,伊拉克,Iraq,0,2012-08-01
101,2012-9,伊拉克,Iraq,0,2012-09-01
101,2012-10,伊拉克,Iraq,1,2012-10-01
101,2012-11,伊拉克,Iraq,1,2012-11-01
101,2012-12,伊拉克,Iraq,0,2012-12-01
102,2013-1,伊拉克,Iraq,0,2013-01-01
102,2013-2,伊拉克,Iraq,0,2013-02-01
102,2013-3,伊拉克,Iraq,0,2013-03-01
102,2013-4,伊拉克,Iraq,0,2013-04-01
102,2013-5,伊拉克,Iraq,1,2013-05-01
102,2013-6,伊拉克,Iraq,0,2013-06-01
102,2013-7,伊拉克,Iraq,0,2013-07-01
102,2013-8,伊拉克,Iraq,0,2013-08-01
102,2013-9,伊拉克,Iraq,0,2013-09-01
102,2013-10,伊拉克,Iraq,0,2013-10-01
102,2013-11,伊拉克,Iraq,0,2013-11-01
102,2013-12,伊拉克,Iraq,0,2013-12-01
103,2014-1,伊拉克,Iraq,0,2014-01-01
103,2014-2,伊拉克,Iraq,0,2014-02-01
103,2014-3,伊拉克,Iraq,0,2014-03-01
103,2014-4,伊拉克,Iraq,1,2014-04-01
103,2014-5,伊拉克,Iraq,0,2014-05-01
103,2014-6,伊拉克,Iraq,0,2014-06-01
103,2014-7,伊拉克,Iraq,0,2014-07-01
103,2014-8,伊拉克,Iraq,0,2014-08-01
103,2014-9,伊拉克,Iraq,0,2014-09-01
103,2014-10,伊拉克,Iraq,0,2014-10-01
103,2014-11,伊拉克,Iraq,0,2014-11-01
103,2014-12,伊拉克,Iraq,0,2014-12-01
104,2015-1,伊拉克,Iraq,0,2015-01-01
104,2015-2,伊拉克,Iraq,0,2015-02-01
104,2015-3,伊拉克,Iraq,0,2015-03-01
104,2015-4,伊拉克,Iraq,0,2015-04-01
104,2015-5,伊拉克,Iraq,0,2015-05-01
104,2015-6,伊拉克,Iraq,0,2015-06-01
104,2015-7,伊拉克,Iraq,0,2015-07-01
104,2015-8,伊拉克,Iraq,0,2015-08-01
104,2015-9,伊拉克,Iraq,0,2015-09-01
104,2015-10,伊拉克,Iraq,0,2015-10-01
104,2015-11,伊拉克,Iraq,0,2015-11-01
104,2015-12,伊拉克,Iraq,0,2015-12-01
105,2016-1,伊拉克,Iraq,0,2016-01-01
105,2016-2,伊拉克,Iraq,0,2016-02-01
105,2016-3,伊拉克,Iraq,0,2016-03-01
105,2016-4,伊拉克,Iraq,0,2016-04-01
105,2016-5,伊拉克,Iraq,0,2016-05-01
105,2016-6,伊拉克,Iraq,0,2016-06-01
105,2016-7,伊拉克,Iraq,90,2016-07-01
105,2016-8,伊拉克,Iraq,107,2016-08-01
105,2016-9,伊拉克,Iraq,116,2016-09-01
105,2016-10,伊拉克,Iraq,79,2016-10-01
105,2016-11,伊拉克,Iraq,101,2016-11-01
105,2016-12,伊拉克,Iraq,165,2016-12-01
106,2017-1,伊拉克,Iraq,92,2017-01-01
106,2017-2,伊拉克,Iraq,98,2017-02-01
106,2017-3,伊拉克,Iraq,92,2017-03-01
106,2017-4,伊拉克,Iraq,86,2017-04-01
106,2017-5,伊拉克,Iraq,95,2017-05-01
106,2017-6,伊拉克,Iraq,95,2017-06-01
106,2017-7,伊拉克,Iraq,94,2017-07-01
106,2017-8,伊拉克,Iraq,140,2017-08-01
106,2017-9,伊拉克,Iraq,109,2017-09-01
106,2017-10,伊拉克,Iraq,85,2017-10-01
97,2008-1,沙烏地阿拉伯,Saudi,0,2008-01-01
97,2008-2,沙烏地阿拉伯,Saudi,0,2008-02-01
97,2008-3,沙烏地阿拉伯,Saudi,0,2008-03-01
97,2008-4,沙烏地阿拉伯,Saudi,1,2008-04-01
97,2008-5,沙烏地阿拉伯,Saudi,0,2008-05-01
97,2008-6,沙烏地阿拉伯,Saudi,0,2008-06-01
97,2008-7,沙烏地阿拉伯,Saudi,0,2008-07-01
97,2008-8,沙烏地阿拉伯,Saudi,0,2008-08-01
97,2008-9,沙烏地阿拉伯,Saudi,0,2008-09-01
97,2008-10,沙烏地阿拉伯,Saudi,0,2008-10-01
97,2008-11,沙烏地阿拉伯,Saudi,0,2008-11-01
97,2008-12,沙烏地阿拉伯,Saudi,0,2008-12-01
98,2009-1,沙烏地阿拉伯,Saudi,54,2009-01-01
98,2009-2,沙烏地阿拉伯,Saudi,0,2009-02-01
98,2009-3,沙烏地阿拉伯,Saudi,0,2009-03-01
98,2009-4,沙烏地阿拉伯,Saudi,0,2009-04-01
98,2009-5,沙烏地阿拉伯,Saudi,0,2009-05-01
98,2009-6,沙烏地阿拉伯,Saudi,0,2009-06-01
98,2009-7,沙烏地阿拉伯,Saudi,1,2009-07-01
98,2009-8,沙烏地阿拉伯,Saudi,239,2009-08-01
98,2009-9,沙烏地阿拉伯,Saudi,0,2009-09-01
98,2009-10,沙烏地阿拉伯,Saudi,0,2009-10-01
98,2009-11,沙烏地阿拉伯,Saudi,0,2009-11-01
98,2009-12,沙烏地阿拉伯,Saudi,0,2009-12-01
99,2010-1,沙烏地阿拉伯,Saudi,0,2010-01-01
99,2010-2,沙烏地阿拉伯,Saudi,8,2010-02-01
99,2010-3,沙烏地阿拉伯,Saudi,0,2010-03-01
99,2010-4,沙烏地阿拉伯,Saudi,0,2010-04-01
99,2010-5,沙烏地阿拉伯,Saudi,1,2010-05-01
99,2010-6,沙烏地阿拉伯,Saudi,0,2010-06-01
99,2010-7,沙烏地阿拉伯,Saudi,0,2010-07-01
99,2010-8,沙烏地阿拉伯,Saudi,0,2010-08-01
99,2010-9,沙烏地阿拉伯,Saudi,0,2010-09-01
99,2010-10,沙烏地阿拉伯,Saudi,0,2010-10-01
99,2010-11,沙烏地阿拉伯,Saudi,0,2010-11-01
99,2010-12,沙烏地阿拉伯,Saudi,0,2010-12-01
100,2011-1,沙烏地阿拉伯,Saudi,0,2011-01-01
100,2011-2,沙烏地阿拉伯,Saudi,0,2011-02-01
100,2011-3,沙烏地阿拉伯,Saudi,0,2011-03-01
100,2011-4,沙烏地阿拉伯,Saudi,0,2011-04-01
100,2011-5,沙烏地阿拉伯,Saudi,0,2011-05-01
100,2011-6,沙烏地阿拉伯,Saudi,0,2011-06-01
100,2011-7,沙烏地阿拉伯,Saudi,56,2011-07-01
100,2011-8,沙烏地阿拉伯,Saudi,0,2011-08-01
100,2011-9,沙烏地阿拉伯,Saudi,0,2011-09-01
100,2011-10,沙烏地阿拉伯,Saudi,0,2011-10-01
100,2011-11,沙烏地阿拉伯,Saudi,0,2011-11-01
100,2011-12,沙烏地阿拉伯,Saudi,0,2011-12-01
101,2012-1,沙烏地阿拉伯,Saudi,12,2012-01-01
101,2012-2,沙烏地阿拉伯,Saudi,0,2012-02-01
101,2012-3,沙烏地阿拉伯,Saudi,0,2012-03-01
101,2012-4,沙烏地阿拉伯,Saudi,1,2012-04-01
101,2012-5,沙烏地阿拉伯,Saudi,0,2012-05-01
101,2012-6,沙烏地阿拉伯,Saudi,0,2012-06-01
101,2012-7,沙烏地阿拉伯,Saudi,0,2012-07-01
101,2012-8,沙烏地阿拉伯,Saudi,0,2012-08-01
101,2012-9,沙烏地阿拉伯,Saudi,0,2012-09-01
101,2012-10,沙烏地阿拉伯,Saudi,0,2012-10-01
101,2012-11,沙烏地阿拉伯,Saudi,0,2012-11-01
101,2012-12,沙烏地阿拉伯,Saudi,2,2012-12-01
102,2013-1,沙烏地阿拉伯,Saudi,3,2013-01-01
102,2013-2,沙烏地阿拉伯,Saudi,1,2013-02-01
102,2013-3,沙烏地阿拉伯,Saudi,0,2013-03-01
102,2013-4,沙烏地阿拉伯,Saudi,1,2013-04-01
102,2013-5,沙烏地阿拉伯,Saudi,0,2013-05-01
102,2013-6,沙烏地阿拉伯,Saudi,4,2013-06-01
102,2013-7,沙烏地阿拉伯,Saudi,0,2013-07-01
102,2013-8,沙烏地阿拉伯,Saudi,0,2013-08-01
102,2013-9,沙烏地阿拉伯,Saudi,0,2013-09-01
102,2013-10,沙烏地阿拉伯,Saudi,0,2013-10-01
102,2013-11,沙烏地阿拉伯,Saudi,0,2013-11-01
102,2013-12,沙烏地阿拉伯,Saudi,2,2013-12-01
103,2014-1,沙烏地阿拉伯,Saudi,0,2014-01-01
103,2014-2,沙烏地阿拉伯,Saudi,1,2014-02-01
103,2014-3,沙烏地阿拉伯,Saudi,0,2014-03-01
103,2014-4,沙烏地阿拉伯,Saudi,0,2014-04-01
103,2014-5,沙烏地阿拉伯,Saudi,0,2014-05-01
103,2014-6,沙烏地阿拉伯,Saudi,1,2014-06-01
103,2014-7,沙烏地阿拉伯,Saudi,2,2014-07-01
103,2014-8,沙烏地阿拉伯,Saudi,1,2014-08-01
103,2014-9,沙烏地阿拉伯,Saudi,0,2014-09-01
103,2014-10,沙烏地阿拉伯,Saudi,0,2014-10-01
103,2014-11,沙烏地阿拉伯,Saudi,3,2014-11-01
103,2014-12,沙烏地阿拉伯,Saudi,0,2014-12-01
104,2015-1,沙烏地阿拉伯,Saudi,0,2015-01-01
104,2015-2,沙烏地阿拉伯,Saudi,2,2015-02-01
104,2015-3,沙烏地阿拉伯,Saudi,3,2015-03-01
104,2015-4,沙烏地阿拉伯,Saudi,0,2015-04-01
104,2015-5,沙烏地阿拉伯,Saudi,1,2015-05-01
104,2015-6,沙烏地阿拉伯,Saudi,0,2015-06-01
104,2015-7,沙烏地阿拉伯,Saudi,0,2015-07-01
104,2015-8,沙烏地阿拉伯,Saudi,2,2015-08-01
104,2015-9,沙烏地阿拉伯,Saudi,0,2015-09-01
104,2015-10,沙烏地阿拉伯,Saudi,0,2015-10-01
104,2015-11,沙烏地阿拉伯,Saudi,2,2015-11-01
104,2015-12,沙烏地阿拉伯,Saudi,0,2015-12-01
105,2016-1,沙烏地阿拉伯,Saudi,2,2016-01-01
105,2016-2,沙烏地阿拉伯,Saudi,0,2016-02-01
105,2016-3,沙烏地阿拉伯,Saudi,0,2016-03-01
105,2016-4,沙烏地阿拉伯,Saudi,0,2016-04-01
105,2016-5,沙烏地阿拉伯,Saudi,1,2016-05-01
105,2016-6,沙烏地阿拉伯,Saudi,0,2016-06-01
105,2016-7,沙烏地阿拉伯,Saudi,80,2016-07-01
105,2016-8,沙烏地阿拉伯,Saudi,57,2016-08-01
105,2016-9,沙烏地阿拉伯,Saudi,42,2016-09-01
105,2016-10,沙烏地阿拉伯,Saudi,56,2016-10-01
105,2016-11,沙烏地阿拉伯,Saudi,50,2016-11-01
105,2016-12,沙烏地阿拉伯,Saudi,56,2016-12-01
106,2017-1,沙烏地阿拉伯,Saudi,53,2017-01-01
106,2017-2,沙烏地阿拉伯,Saudi,63,2017-02-01
106,2017-3,沙烏地阿拉伯,Saudi,89,2017-03-01
106,2017-4,沙烏地阿拉伯,Saudi,80,2017-04-01
106,2017-5,沙烏地阿拉伯,Saudi,56,2017-05-01
106,2017-6,沙烏地阿拉伯,Saudi,35,2017-06-01
106,2017-7,沙烏地阿拉伯,Saudi,49,2017-07-01
106,2017-8,沙烏地阿拉伯,Saudi,35,2017-08-01
106,2017-9,沙烏地阿拉伯,Saudi,68,2017-09-01
106,2017-10,沙烏地阿拉伯,Saudi,84,2017-10-01
97,2008-1,科威特,Kuwait,6,2008-01-01
97,2008-2,科威特,Kuwait,163,2008-02-01
97,2008-3,科威特,Kuwait,3,2008-03-01
97,2008-4,科威特,Kuwait,7,2008-04-01
97,2008-5,科威特,Kuwait,3,2008-05-01
97,2008-6,科威特,Kuwait,2,2008-06-01
97,2008-7,科威特,Kuwait,3,2008-07-01
97,2008-8,科威特,Kuwait,4,2008-08-01
97,2008-9,科威特,Kuwait,5,2008-09-01
97,2008-10,科威特,Kuwait,7,2008-10-01
97,2008-11,科威特,Kuwait,0,2008-11-01
97,2008-12,科威特,Kuwait,0,2008-12-01
98,2009-1,科威特,Kuwait,11,2009-01-01
98,2009-2,科威特,Kuwait,0,2009-02-01
98,2009-3,科威特,Kuwait,1,2009-03-01
98,2009-4,科威特,Kuwait,0,2009-04-01
98,2009-5,科威特,Kuwait,227,2009-05-01
98,2009-6,科威特,Kuwait,0,2009-06-01
98,2009-7,科威特,Kuwait,0,2009-07-01
98,2009-8,科威特,Kuwait,1,2009-08-01
98,2009-9,科威特,Kuwait,0,2009-09-01
98,2009-10,科威特,Kuwait,0,2009-10-01
98,2009-11,科威特,Kuwait,0,2009-11-01
98,2009-12,科威特,Kuwait,0,2009-12-01
99,2010-1,科威特,Kuwait,0,2010-01-01
99,2010-2,科威特,Kuwait,0,2010-02-01
99,2010-3,科威特,Kuwait,0,2010-03-01
99,2010-4,科威特,Kuwait,0,2010-04-01
99,2010-5,科威特,Kuwait,0,2010-05-01
99,2010-6,科威特,Kuwait,0,2010-06-01
99,2010-7,科威特,Kuwait,0,2010-07-01
99,2010-8,科威特,Kuwait,0,2010-08-01
99,2010-9,科威特,Kuwait,0,2010-09-01
99,2010-10,科威特,Kuwait,0,2010-10-01
99,2010-11,科威特,Kuwait,0,2010-11-01
99,2010-12,科威特,Kuwait,0,2010-12-01
100,2011-1,科威特,Kuwait,0,2011-01-01
100,2011-2,科威特,Kuwait,0,2011-02-01
100,2011-3,科威特,Kuwait,2,2011-03-01
100,2011-4,科威特,Kuwait,0,2011-04-01
100,2011-5,科威特,Kuwait,0,2011-05-01
100,2011-6,科威特,Kuwait,0,2011-06-01
100,2011-7,科威特,Kuwait,0,2011-07-01
100,2011-8,科威特,Kuwait,0,2011-08-01
100,2011-9,科威特,Kuwait,0,2011-09-01
100,2011-10,科威特,Kuwait,0,2011-10-01
100,2011-11,科威特,Kuwait,76,2011-11-01
100,2011-12,科威特,Kuwait,0,2011-12-01
101,2012-1,科威特,Kuwait,17,2012-01-01
101,2012-2,科威特,Kuwait,0,2012-02-01
101,2012-3,科威特,Kuwait,0,2012-03-01
101,2012-4,科威特,Kuwait,0,2012-04-01
101,2012-5,科威特,Kuwait,0,2012-05-01
101,2012-6,科威特,Kuwait,1,2012-06-01
101,2012-7,科威特,Kuwait,5,2012-07-01
101,2012-8,科威特,Kuwait,0,2012-08-01
101,2012-9,科威特,Kuwait,0,2012-09-01
101,2012-10,科威特,Kuwait,0,2012-10-01
101,2012-11,科威特,Kuwait,0,2012-11-01
101,2012-12,科威特,Kuwait,0,2012-12-01
102,2013-1,科威特,Kuwait,0,2013-01-01
102,2013-2,科威特,Kuwait,0,2013-02-01
102,2013-3,科威特,Kuwait,0,2013-03-01
102,2013-4,科威特,Kuwait,0,2013-04-01
102,2013-5,科威特,Kuwait,0,2013-05-01
102,2013-6,科威特,Kuwait,0,2013-06-01
102,2013-7,科威特,Kuwait,0,2013-07-01
102,2013-8,科威特,Kuwait,1,2013-08-01
102,2013-9,科威特,Kuwait,0,2013-09-01
102,2013-10,科威特,Kuwait,0,2013-10-01
102,2013-11,科威特,Kuwait,2,2013-11-01
102,2013-12,科威特,Kuwait,0,2013-12-01
103,2014-1,科威特,Kuwait,2,2014-01-01
103,2014-2,科威特,Kuwait,1,2014-02-01
103,2014-3,科威特,Kuwait,2,2014-03-01
103,2014-4,科威特,Kuwait,0,2014-04-01
103,2014-5,科威特,Kuwait,0,2014-05-01
103,2014-6,科威特,Kuwait,1,2014-06-01
103,2014-7,科威特,Kuwait,0,2014-07-01
103,2014-8,科威特,Kuwait,4,2014-08-01
103,2014-9,科威特,Kuwait,0,2014-09-01
103,2014-10,科威特,Kuwait,0,2014-10-01
103,2014-11,科威特,Kuwait,0,2014-11-01
103,2014-12,科威特,Kuwait,0,2014-12-01
104,2015-1,科威特,Kuwait,0,2015-01-01
104,2015-2,科威特,Kuwait,0,2015-02-01
104,2015-3,科威特,Kuwait,0,2015-03-01
104,2015-4,科威特,Kuwait,0,2015-04-01
104,2015-5,科威特,Kuwait,1,2015-05-01
104,2015-6,科威特,Kuwait,0,2015-06-01
104,2015-7,科威特,Kuwait,0,2015-07-01
104,2015-8,科威特,Kuwait,0,2015-08-01
104,2015-9,科威特,Kuwait,0,2015-09-01
104,2015-10,科威特,Kuwait,0,2015-10-01
104,2015-11,科威特,Kuwait,0,2015-11-01
104,2015-12,科威特,Kuwait,0,2015-12-01
105,2016-1,科威特,Kuwait,0,2016-01-01
105,2016-2,科威特,Kuwait,0,2016-02-01
105,2016-3,科威特,Kuwait,1,2016-03-01
105,2016-4,科威特,Kuwait,0,2016-04-01
105,2016-5,科威特,Kuwait,0,2016-05-01
105,2016-6,科威特,Kuwait,1,2016-06-01
105,2016-7,科威特,Kuwait,4,2016-07-01
105,2016-8,科威特,Kuwait,7,2016-08-01
105,2016-9,科威特,Kuwait,5,2016-09-01
105,2016-10,科威特,Kuwait,24,2016-10-01
105,2016-11,科威特,Kuwait,14,2016-11-01
105,2016-12,科威特,Kuwait,5,2016-12-01
106,2017-1,科威特,Kuwait,3,2017-01-01
106,2017-2,科威特,Kuwait,6,2017-02-01
106,2017-3,科威特,Kuwait,7,2017-03-01
106,2017-4,科威特,Kuwait,5,2017-04-01
106,2017-5,科威特,Kuwait,6,2017-05-01
106,2017-6,科威特,Kuwait,7,2017-06-01
106,2017-7,科威特,Kuwait,2,2017-07-01
106,2017-8,科威特,Kuwait,5,2017-08-01
106,2017-9,科威特,Kuwait,19,2017-09-01
106,2017-10,科威特,Kuwait,18,2017-10-01
97,2008-1,以色列,Israel,95,2008-01-01
97,2008-2,以色列,Israel,0,2008-02-01
97,2008-3,以色列,Israel,215,2008-03-01
97,2008-4,以色列,Israel,349,2008-04-01
97,2008-5,以色列,Israel,149,2008-05-01
97,2008-6,以色列,Israel,0,2008-06-01
97,2008-7,以色列,Israel,0,2008-07-01
97,2008-8,以色列,Israel,0,2008-08-01
97,2008-9,以色列,Israel,0,2008-09-01
97,2008-10,以色列,Israel,4,2008-10-01
97,2008-11,以色列,Israel,0,2008-11-01
97,2008-12,以色列,Israel,0,2008-12-01
98,2009-1,以色列,Israel,0,2009-01-01
98,2009-2,以色列,Israel,0,2009-02-01
98,2009-3,以色列,Israel,0,2009-03-01
98,2009-4,以色列,Israel,0,2009-04-01
98,2009-5,以色列,Israel,0,2009-05-01
98,2009-6,以色列,Israel,0,2009-06-01
98,2009-7,以色列,Israel,0,2009-07-01
98,2009-8,以色列,Israel,0,2009-08-01
98,2009-9,以色列,Israel,0,2009-09-01
98,2009-10,以色列,Israel,0,2009-10-01
98,2009-11,以色列,Israel,0,2009-11-01
98,2009-12,以色列,Israel,0,2009-12-01
99,2010-1,以色列,Israel,0,2010-01-01
99,2010-2,以色列,Israel,0,2010-02-01
99,2010-3,以色列,Israel,0,2010-03-01
99,2010-4,以色列,Israel,0,2010-04-01
99,2010-5,以色列,Israel,0,2010-05-01
99,2010-6,以色列,Israel,1,2010-06-01
99,2010-7,以色列,Israel,0,2010-07-01
99,2010-8,以色列,Israel,0,2010-08-01
99,2010-9,以色列,Israel,0,2010-09-01
99,2010-10,以色列,Israel,0,2010-10-01
99,2010-11,以色列,Israel,0,2010-11-01
99,2010-12,以色列,Israel,0,2010-12-01
100,2011-1,以色列,Israel,117,2011-01-01
100,2011-2,以色列,Israel,0,2011-02-01
100,2011-3,以色列,Israel,0,2011-03-01
100,2011-4,以色列,Israel,0,2011-04-01
100,2011-5,以色列,Israel,89,2011-05-01
100,2011-6,以色列,Israel,143,2011-06-01
100,2011-7,以色列,Israel,723,2011-07-01
100,2011-8,以色列,Israel,141,2011-08-01
100,2011-9,以色列,Israel,0,2011-09-01
100,2011-10,以色列,Israel,22,2011-10-01
100,2011-11,以色列,Israel,235,2011-11-01
100,2011-12,以色列,Israel,614,2011-12-01
101,2012-1,以色列,Israel,19,2012-01-01
101,2012-2,以色列,Israel,0,2012-02-01
101,2012-3,以色列,Israel,112,2012-03-01
101,2012-4,以色列,Israel,11,2012-04-01
101,2012-5,以色列,Israel,11,2012-05-01
101,2012-6,以色列,Israel,40,2012-06-01
101,2012-7,以色列,Israel,6,2012-07-01
101,2012-8,以色列,Israel,2,2012-08-01
101,2012-9,以色列,Israel,1,2012-09-01
101,2012-10,以色列,Israel,1,2012-10-01
101,2012-11,以色列,Israel,0,2012-11-01
101,2012-12,以色列,Israel,0,2012-12-01
102,2013-1,以色列,Israel,0,2013-01-01
102,2013-2,以色列,Israel,1,2013-02-01
102,2013-3,以色列,Israel,82,2013-03-01
102,2013-4,以色列,Israel,30,2013-04-01
102,2013-5,以色列,Israel,6506,2013-05-01
102,2013-6,以色列,Israel,9525,2013-06-01
102,2013-7,以色列,Israel,10581,2013-07-01
102,2013-8,以色列,Israel,12102,2013-08-01
102,2013-9,以色列,Israel,14678,2013-09-01
102,2013-10,以色列,Israel,17381,2013-10-01
102,2013-11,以色列,Israel,15306,2013-11-01
102,2013-12,以色列,Israel,13970,2013-12-01
103,2014-1,以色列,Israel,4,2014-01-01
103,2014-2,以色列,Israel,0,2014-02-01
103,2014-3,以色列,Israel,0,2014-03-01
103,2014-4,以色列,Israel,0,2014-04-01
103,2014-5,以色列,Israel,0,2014-05-01
103,2014-6,以色列,Israel,0,2014-06-01
103,2014-7,以色列,Israel,0,2014-07-01
103,2014-8,以色列,Israel,1,2014-08-01
103,2014-9,以色列,Israel,0,2014-09-01
103,2014-10,以色列,Israel,0,2014-10-01
103,2014-11,以色列,Israel,0,2014-11-01
103,2014-12,以色列,Israel,0,2014-12-01
104,2015-1,以色列,Israel,0,2015-01-01
104,2015-2,以色列,Israel,11,2015-02-01
104,2015-3,以色列,Israel,32,2015-03-01
104,2015-4,以色列,Israel,19,2015-04-01
104,2015-5,以色列,Israel,33,2015-05-01
104,2015-6,以色列,Israel,18,2015-06-01
104,2015-7,以色列,Israel,60,2015-07-01
104,2015-8,以色列,Israel,5,2015-08-01
104,2015-9,以色列,Israel,0,2015-09-01
104,2015-10,以色列,Israel,0,2015-10-01
104,2015-11,以色列,Israel,0,2015-11-01
104,2015-12,以色列,Israel,0,2015-12-01
105,2016-1,以色列,Israel,0,2016-01-01
105,2016-2,以色列,Israel,22,2016-02-01
105,2016-3,以色列,Israel,0,2016-03-01
105,2016-4,以色列,Israel,41,2016-04-01
105,2016-5,以色列,Israel,0,2016-05-01
105,2016-6,以色列,Israel,1,2016-06-01
105,2016-7,以色列,Israel,395,2016-07-01
105,2016-8,以色列,Israel,470,2016-08-01
105,2016-9,以色列,Israel,636,2016-09-01
105,2016-10,以色列,Israel,556,2016-10-01
105,2016-11,以色列,Israel,880,2016-11-01
105,2016-12,以色列,Israel,995,2016-12-01
106,2017-1,以色列,Israel,781,2017-01-01
106,2017-2,以色列,Israel,591,2017-02-01
106,2017-3,以色列,Israel,653,2017-03-01
106,2017-4,以色列,Israel,785,2017-04-01
106,2017-5,以色列,Israel,850,2017-05-01
106,2017-6,以色列,Israel,592,2017-06-01
106,2017-7,以色列,Israel,508,2017-07-01
106,2017-8,以色列,Israel,462,2017-08-01
106,2017-9,以色列,Israel,587,2017-09-01
106,2017-10,以色列,Israel,567,2017-10-01
97,2008-1,約旦,Jordan,0,2008-01-01
97,2008-2,約旦,Jordan,0,2008-02-01
97,2008-3,約旦,Jordan,0,2008-03-01
97,2008-4,約旦,Jordan,0,2008-04-01
97,2008-5,約旦,Jordan,0,2008-05-01
97,2008-6,約旦,Jordan,0,2008-06-01
97,2008-7,約旦,Jordan,0,2008-07-01
97,2008-8,約旦,Jordan,0,2008-08-01
97,2008-9,約旦,Jordan,0,2008-09-01
97,2008-10,約旦,Jordan,0,2008-10-01
97,2008-11,約旦,Jordan,0,2008-11-01
97,2008-12,約旦,Jordan,0,2008-12-01
98,2009-1,約旦,Jordan,8,2009-01-01
98,2009-2,約旦,Jordan,0,2009-02-01
98,2009-3,約旦,Jordan,0,2009-03-01
98,2009-4,約旦,Jordan,0,2009-04-01
98,2009-5,約旦,Jordan,0,2009-05-01
98,2009-6,約旦,Jordan,0,2009-06-01
98,2009-7,約旦,Jordan,0,2009-07-01
98,2009-8,約旦,Jordan,0,2009-08-01
98,2009-9,約旦,Jordan,2,2009-09-01
98,2009-10,約旦,Jordan,8,2009-10-01
98,2009-11,約旦,Jordan,0,2009-11-01
98,2009-12,約旦,Jordan,0,2009-12-01
99,2010-1,約旦,Jordan,0,2010-01-01
99,2010-2,約旦,Jordan,1085,2010-02-01
99,2010-3,約旦,Jordan,0,2010-03-01
99,2010-4,約旦,Jordan,0,2010-04-01
99,2010-5,約旦,Jordan,0,2010-05-01
99,2010-6,約旦,Jordan,0,2010-06-01
99,2010-7,約旦,Jordan,196,2010-07-01
99,2010-8,約旦,Jordan,0,2010-08-01
99,2010-9,約旦,Jordan,0,2010-09-01
99,2010-10,約旦,Jordan,0,2010-10-01
99,2010-11,約旦,Jordan,0,2010-11-01
99,2010-12,約旦,Jordan,0,2010-12-01
100,2011-1,約旦,Jordan,0,2011-01-01
100,2011-2,約旦,Jordan,0,2011-02-01
100,2011-3,約旦,Jordan,0,2011-03-01
100,2011-4,約旦,Jordan,0,2011-04-01
100,2011-5,約旦,Jordan,0,2011-05-01
100,2011-6,約旦,Jordan,0,2011-06-01
100,2011-7,約旦,Jordan,0,2011-07-01
100,2011-8,約旦,Jordan,0,2011-08-01
100,2011-9,約旦,Jordan,0,2011-09-01
100,2011-10,約旦,Jordan,0,2011-10-01
100,2011-11,約旦,Jordan,0,2011-11-01
100,2011-12,約旦,Jordan,0,2011-12-01
101,2012-1,約旦,Jordan,0,2012-01-01
101,2012-2,約旦,Jordan,0,2012-02-01
101,2012-3,約旦,Jordan,0,2012-03-01
101,2012-4,約旦,Jordan,0,2012-04-01
101,2012-5,約旦,Jordan,0,2012-05-01
101,2012-6,約旦,Jordan,0,2012-06-01
101,2012-7,約旦,Jordan,0,2012-07-01
101,2012-8,約旦,Jordan,0,2012-08-01
101,2012-9,約旦,Jordan,0,2012-09-01
101,2012-10,約旦,Jordan,0,2012-10-01
101,2012-11,約旦,Jordan,0,2012-11-01
101,2012-12,約旦,Jordan,0,2012-12-01
102,2013-1,約旦,Jordan,0,2013-01-01
102,2013-2,約旦,Jordan,0,2013-02-01
102,2013-3,約旦,Jordan,0,2013-03-01
102,2013-4,約旦,Jordan,0,2013-04-01
102,2013-5,約旦,Jordan,0,2013-05-01
102,2013-6,約旦,Jordan,0,2013-06-01
102,2013-7,約旦,Jordan,0,2013-07-01
102,2013-8,約旦,Jordan,0,2013-08-01
102,2013-9,約旦,Jordan,0,2013-09-01
102,2013-10,約旦,Jordan,0,2013-10-01
102,2013-11,約旦,Jordan,0,2013-11-01
102,2013-12,約旦,Jordan,0,2013-12-01
103,2014-1,約旦,Jordan,0,2014-01-01
103,2014-2,約旦,Jordan,0,2014-02-01
103,2014-3,約旦,Jordan,0,2014-03-01
103,2014-4,約旦,Jordan,0,2014-04-01
103,2014-5,約旦,Jordan,0,2014-05-01
103,2014-6,約旦,Jordan,0,2014-06-01
103,2014-7,約旦,Jordan,0,2014-07-01
103,2014-8,約旦,Jordan,0,2014-08-01
103,2014-9,約旦,Jordan,0,2014-09-01
103,2014-10,約旦,Jordan,0,2014-10-01
103,2014-11,約旦,Jordan,0,2014-11-01
103,2014-12,約旦,Jordan,0,2014-12-01
104,2015-1,約旦,Jordan,0,2015-01-01
104,2015-2,約旦,Jordan,0,2015-02-01
104,2015-3,約旦,Jordan,0,2015-03-01
